"","TileNumber","SpeciesID","TreeID","Boochs","Boochs2","CARI","Carter","Carter2","Carter3","Carter4","Carter5","Carter6","CI","CI2","ClAInt","CRI1","CRI2","CRI3","CRI4","D1","D2","Datt","Datt2","Datt3","Datt4","Datt5","Datt6","DD","DDn","DPI","DWSI4","EGFN","EGFR","EVI","GDVI2","GDVI3","GDVI4","GI","Gitelson","Gitelson2","GMI1","GMI2","GreenNDVI","Maccioni","MCARI","MCARIOSAVI","MCARI2","MCARI2OSAVI2","mND705","mNDVI","MPRI","MSAVI","mSR","mSR2","mSR705","MTCI","MTVI","NDVI","NDVI2","NDVI3","NPCI","OSAVI","OSAVI2","PARS","PRI","PRICI2","PRInorm","PSND","PSRI","PSSR","RDVI","REPLE","REPLi","SAVI","SIPI","SPVI","SR","SR1","SR2","SR3","SR4","SR5","SR6","SR7","SR8","SRPI","SumDr1","SumDr2","TCARI","TCARIOSAVI","TCARI2","TCARI2OSAVI2","TGI","TVI","Vogelmann","Vogelmann2","Vogelmann3","Vogelmann4"
"1",4478,"ACSA3",140218,0.0281273807640744,0.0389808156062962,0.207714092191069,1.59603093252844,0.0861983376528541,0.0987551636479515,0.263599307914599,1.49100735620101,0.0666171837924843,1.12221238878143,6.46950663687297,2.10995375226372,15.8402708323343,14.5232724809936,24.4953663601706,23.9161148481661,1.51571386031288,0.867067695962447,0.8000152800698,4.18005971103248,0.743321369781353,3.57090901299217,0.40805371006178,65.7949869223855,0.146410134954479,-0.717577336833869,0.2090833371136,2.53607900827798,0.726680134426812,6.57224700463897,0.963522507512523,0.99311599245948,0.999576543871654,0.999973348957668,2.60550686717304,17.076237332525,-13.164039114872,6.31741063608134,6.83363928264145,0.747399059707697,0.784573341460764,0.085456064986638,0.109691852066029,1.12916255439166,2.01835595360389,0.699233814150781,0.982669432120778,-0.575314978928632,0.721811236681004,37.5545795417143,4.10748632002943,5.72641029193362,3.60884912689918,0.687030245773548,0.890656280214529,0.63587531745613,-0.415479625458514,0.0636616950733631,0.776331453661281,0.556926331004117,12.6995085928888,-0.0208408164109156,-0.128835747353961,0.0141820349035812,0.899341755750021,-0.0019923311859029,13.1966500945995,0.620716370074519,712.76517589349,724.526496192287,0.657168135912933,1.00899238336341,0.611213678204536,17.8413485947072,6.83363928264145,14.1430306955557,6.31741063608134,2.35147059194984,0.444010562307405,3.50662533349738,0.745575478041198,0.49926372929179,0.89776594740089,0.520600244803152,0.432840327629201,0.111683153460412,0.143613029634591,0.0235455902669429,0.0468613817224005,3.84608573322848,24.6345594932479,1.78076279893857,-0.191108734424259,1.53785627551542,-0.230685383754294
"2",4478,"ACSA3",160251,0.0214353166854444,0.0320290472179797,0.16190427389825,2.33507030136499,0.0872160767062527,0.0916743162580597,0.247929351295514,1.55027010004317,0.0503151115474788,1.12617285956512,6.799081893041,1.67889658900718,19.7827834360282,19.031222941445,32.5524772867836,32.2806219172262,1.67890533239436,0.781828415103954,0.815215978087839,4.44359472133466,0.854583533749385,4.81047090870415,0.433467656132545,89.728665191187,0.1319040188821,-0.604637953816112,0.314518972382375,2.37867120116893,0.748546326934941,7.19069706792754,0.799677618538444,0.993147788209322,0.99956746644368,0.999971552542954,2.43011494507587,21.3071746945331,-13.1429741541178,6.86152299736321,7.09970568652098,0.76690590095902,0.801236867417878,0.0649988116321057,0.087381038379562,1.00067432900904,1.8370927665732,0.704398250541794,0.964810889287797,-0.581457570952232,0.640763191519597,91.9064288717601,4.36773251393964,5.82666572431364,3.98855782586056,0.563015930387137,0.891923502074395,0.651992274488988,-0.378271976824262,0.191173855721066,0.740511773909246,0.542140955854281,13.4743895488894,-0.00923485529587647,-0.0555548793252938,0.00705330010192138,0.911853647092057,0.00323466793775314,13.732807182333,0.56633999383287,715.592123961848,725.048475709988,0.596507782668295,1.01845094579135,0.509903635403925,18.3605295081813,7.09970568652098,14.0927937184861,6.86152299736321,2.32950852257767,0.44853162251625,3.70711351418392,0.586086883885368,0.514964947317073,0.698535504689717,0.433497814204324,0.358410849600181,0.0835571324332513,0.112684102275374,-0.0258210166204606,-0.0431775531726119,2.88962794529561,20.1477759243321,1.8493475622596,-0.208599619850264,1.63333571598584,-0.254620924932081
"3",4478,"CACA38",150125,0.0225118260884937,0.033127364837077,0.171733033811468,2.81350612002561,0.0699639681254703,0.0794466104109844,0.224430097872342,1.62586735337794,0.0508971296680826,1.18164356412933,8.15530641340804,1.66909237406893,23.6099663615585,21.5511241584291,36.1210253626114,35.3063681493684,1.68229049138352,0.765519654758246,0.823707886379372,4.89188630733384,1.22339247605716,4.18782030959959,0.367313576688823,103.362010903744,0.150692208988284,-0.676610122850725,0.279667868028256,4.98920457163633,0.754719077169454,7.46284058356145,0.834884759415949,0.995890498738647,0.999797497925858,0.999989523112927,5.46423749434174,22.9468175316907,-16.1045451115805,7.40058774652695,8.11884138181682,0.783151410263902,0.81083518442135,0.0783389279614179,0.100667312839869,1.21595890602139,2.11705291027131,0.720869177501907,0.974931486124661,-0.594542878392164,0.701211976842005,168.820144883425,4.89784033771332,6.31879749441003,4.26334646133112,0.621807020847933,0.915646506736463,0.677350285384635,-0.451568937145425,0.163163643998308,0.773708820699095,0.571331100882295,15.7937098149377,-0.0196877261566803,-0.14181828468798,0.012207583486175,0.92806286659082,-0.000777519405934147,16.4484389452169,0.601626727882848,715.676901387962,725.960014024341,0.635375905258554,1.0130165102091,0.562068857867154,55.9433535458854,8.11884138181682,17.8374644104365,7.40058774652695,2.62479614391081,0.402593011325422,4.03395837032532,0.595918732444902,0.472993754281882,1.50882848651157,0.47793031623906,0.397500694721694,0.0914330599462569,0.117768913527892,-0.108779100723653,-0.182953099215926,3.1783450399659,22.061058233292,1.91259294829962,-0.2448996381058,1.68278118013096,-0.302365436378987
"4",4478,"CACA38",160157,0.0233717007357946,0.0347067326592418,0.171035665626491,2.397271684438,0.0752059809991074,0.0841142794284617,0.228601920701508,1.52909234097708,0.0551184162240077,1.13343573137867,7.79649317649514,1.79232287695123,20.4267074700051,18.3868991050136,31.5753901207606,30.7285090907709,1.62526102144716,0.757178373304453,0.826167563655395,4.77611586273291,1.18610467603371,4.29952412510715,0.403562406677872,91.9144435095522,0.155571323842406,-0.704613844963696,0.267674514085356,2.54638689127574,0.74419670950216,7.11727660478472,0.880267214574902,0.994548300605716,0.999695188351372,0.999982320615284,2.61053809424881,21.1794091563406,-14.9858801578152,7.06528183111947,7.81365269295402,0.775205956194498,0.813118949920799,0.0712472220027335,0.0915789407536899,1.22880097402225,2.13278737636828,0.721904952726363,0.970264090980899,-0.587484586490278,0.709903807810223,-965.258418669816,4.75165876111285,6.30593116720687,4.27854285019324,0.64459083506249,0.902909363063388,0.671673288054612,-0.412440911464563,0.1562952637864,0.774747938134161,0.573182372241227,14.62604329016,-0.0144710674632606,-0.101808551795544,0.00983295971719399,0.921243736231997,0.00195086360986227,15.4184799986862,0.609208070646007,716.313210057243,725.938286352645,0.644238459467063,1.0155171735507,0.583157708116356,20.5855521043663,7.81365269295402,15.7867919294071,7.06528183111947,2.37637179795863,0.447381237089206,3.93976925758175,0.609218952425822,0.48750803664948,0.753570166149146,0.49502710438158,0.410487225432227,0.0922081342063234,0.118720121091233,-0.0856020613015678,-0.143526071266828,3.3221008028271,22.7694400035715,1.88367052986432,-0.235370039658292,1.7037072179688,-0.289358468384341
"5",4478,"DIVI5",160099,0.0157089682201552,0.0249307999580802,0.164428609626544,3.11945426279981,0.138749193218644,0.139868498014267,0.281733423040106,1.31974429927227,0.0548261124890516,1.10233528066348,4.69600714963412,1.86289638837865,11.7084001813664,13.3533209222257,24.2455535687753,24.8001272479306,1.8911691911215,0.614938455557866,0.828404893450497,4.10595604267191,1.12970893706073,7.11492120393325,0.6499694425761,78.0851584213986,0.115865076048378,-0.551674398980543,0.804516818789602,1.59832132952078,0.750403579033909,7.33002971121933,0.822206269966059,0.977964602193096,0.99740706175629,0.999679951320701,1.62405454096697,17.3273163422371,-8.93807332955437,5.64262044606423,5.15522734854943,0.726493495741949,0.807431745320513,0.0431720879854808,0.0649756198182715,0.688336369020321,1.4204282469288,0.659412941739269,0.912752595005913,-0.537799803277032,0.537998139065354,27.4381945332883,3.50055481432888,5.00200796330327,4.1076554145828,0.4763688696928,0.815532182969789,0.589120584813741,-0.212664652743624,0.309187540451108,0.664712709112945,0.478604172781609,9.13507183416105,-0.0278783128309131,-0.122482259466964,0.0329893366993693,0.867089629964409,0.0190850744436982,8.65290990286281,0.502082744657788,714.157219872037,726.105494231309,0.527187837187128,1.04854514061513,0.445089898852413,10.5066599007873,5.15522734854943,8.42926450204617,5.64262044606423,1.75960646279131,0.589966669312214,3.27607567661886,0.501556499785839,0.627715419688852,0.537463111404058,0.374034602630545,0.307853738424715,0.0701355211809455,0.105988323110838,0.0815332041101995,0.184323266070345,2.39314735589379,16.6301466516459,1.79860449586113,-0.214671869875506,1.7225143106322,-0.25697773702543
"6",4478,"JUNI",150093,0.0264577065650578,0.0368089916266069,0.190795123422478,4770.7497321638,0.0674874357101098,0.0795126846807639,0.239141387382758,1.65152940094594,0.0558836241554616,1.18011391639974,8.02810796979752,1.79751760477848,27.1465067420194,24.4422357842681,38.6425042882294,37.5315394253715,1.53743083458572,0.818311092956576,0.808487187268916,4.61862657642851,0.904859788295299,3.59485686160363,0.339085687394443,93.5996161792045,0.145896688122476,-0.685618379916529,0.225036784439832,3.08134416610904,0.731675325960219,6.7105497946958,0.855655466022827,0.996188946026908,0.999823313027459,0.999991546339644,3.1649889522467,22.2811660520457,-16.5908892099301,7.1570901550973,8.14129796633521,0.77347405026503,0.794520814452663,0.0921342508597006,0.116792866756708,1.21570256151246,2.12284771291452,0.711138243475282,0.97975659066324,-0.615430531621469,0.718120045343503,124.018097285853,4.70095311012171,6.06388341314703,3.88409074114756,0.651943887205707,0.918049151327302,0.667708229197364,-0.487063404819642,0.113839329819047,0.78265944724573,0.570344736200018,17.1372848192968,-0.0254720347630824,-0.183602009750196,0.0148703521804011,0.931229454222793,0.00111501673135349,17.2399730848388,0.613792569655481,714.040961417577,724.796382144614,0.648123333137193,1.01045216314127,0.581845029134708,24.7657729164712,8.14129796633521,18.8015602503381,7.1570901550973,2.78984727662096,0.386015168740522,3.85329455765641,0.653391789374655,0.420102040313519,0.827807777508038,0.494248295159926,0.413188641924542,0.104049404820829,0.132039836122553,-0.0734670095080804,-0.124779205580229,3.67030381857835,23.5039392239812,1.85895864036089,-0.209797770403356,1.57646847766308,-0.257877490095424
"7",4478,"LIST2",160058,0.0220771664488497,0.0348689240753954,0.165958941720608,5827.66179871344,0.0651629595043616,0.0723910318013876,0.220747502841123,1.67979655908895,0.0473623697347335,1.16837937682595,8.50388753587017,1.58396435169266,29.5772601655241,27.3274971185192,42.8764446008787,41.977987772728,1.77196551313519,0.687565831537797,0.83012938008915,5.09939886436364,0.941661488025963,4.14962151352016,0.347129670802343,115.066524858192,0.153234929157794,-0.655527560480545,0.272788205947746,2.98956898562375,0.757680408828999,7.54938909415887,0.81443416658255,0.996678300634346,0.99985359948516,0.999993157019926,3.05677858747149,24.4876578855103,-17.4834051846418,7.80645079507547,8.59163303301824,0.794448637580491,0.815716263807612,0.0797802638480252,0.101763370057545,1.2679072673259,2.17985975760114,0.730677773869303,0.979561407246256,-0.617088733206499,0.707169882322633,-235.026363062212,5.11672144769964,6.55241148558167,4.36145457972457,0.619304186683784,0.923592868209439,0.68893078992677,-0.465434039461853,0.120567514038156,0.778938936749421,0.578287530078094,18.2438299750055,-0.0121120815572084,-0.0885387636713843,0.00707073631100809,0.935478707445451,0.00138876948069242,18.6151135558219,0.604173166163198,716.999447962711,725.688477323667,0.637534225861182,1.01056201966475,0.561926821758875,26.7336825130841,8.59163303301824,19.4844890655965,7.80645079507547,2.78278528274579,0.382538078305392,4.16212237730125,0.624812692670014,0.432595691362103,0.829019803982037,0.465177705449409,0.395534150754722,0.088460457643752,0.113112911653559,-0.149437130081252,-0.252062479620991,3.06760654831724,21.9249044876798,1.96093340160187,-0.233121763507479,1.68066399406028,-0.292775908140404
"8",4478,"QUAL",160123,0.0233147286151217,0.0340978989155489,0.17251797325592,1.69833341628702,0.0820343054252672,0.092234463572388,0.246236334089863,1.4703828104158,0.0565982082081345,1.11972994981162,7.06257429853521,1.80213789056083,18.4322232702153,16.4213348161609,29.7335960538713,28.9452422162599,1.59982164317045,0.78625523560636,0.815877309647371,4.5079824222353,0.962763987188256,4.45273846000948,0.416138572204532,85.4962016806549,0.140154597850866,-0.651681520485431,0.230697342362362,2.47649069549895,0.73849893576295,6.94380668665844,0.863431759125588,0.993153339856151,0.99956855871146,0.999971751157624,2.52375046108077,20.7823117556253,-13.8966410074006,6.57757773456483,7.27113824816746,0.758052835386872,0.801102359511639,0.0694029382047049,0.0915421028626251,1.08038835664683,1.94673961281257,0.714633783032508,0.978089124723714,-0.579139669981344,0.669277893636892,113.880878780019,4.43399323664773,6.15456709367793,4.02257802298383,0.606443981310362,0.892004954984529,0.652956837524334,-0.401289173902989,0.0864041522896497,0.753293128590795,0.551205713766894,13.0747154395726,-0.0106997152771249,-0.0627501464641372,0.00779532223386583,0.904224547174702,-0.00109132588944352,14.0037263436164,0.585118842520007,715.042825873742,725.262195736344,0.617460978904304,1.01139864259333,0.543604151690993,18.4525526149541,7.27113824816746,14.6433833470098,6.57757773456483,2.29339747430233,0.459520423203885,3.73434011751933,0.716445456718913,0.506978128044045,0.862873124102099,0.468193103380878,0.38547324047441,0.0926500829542345,0.12247239568278,-0.027627619451891,-0.0421044435085245,3.24712935805472,21.6482673812121,1.85314488813105,-0.210563791597167,1.61013713486692,-0.258482977882241
"9",4478,"QUAL",170184,0.0260310423528765,0.0367856254682765,0.195732106503853,1.62255823114742,0.0855337865465783,0.0981026852470187,0.262562849206823,1.49158251387812,0.0635426898089017,1.10915808192856,6.53382123647329,1.96678400157168,17.8375350855001,15.8513377177894,27.5278777591474,26.6972763116681,1.50285466869231,0.819522503417637,0.800302615365447,4.19554643019751,0.757747814670558,3.77618535030574,0.395090451310244,69.8359411467013,0.135511711709921,-0.667270858793848,0.19344027908896,2.62901166800122,0.716499760132776,6.26529795086499,0.898168665829748,0.993005775135467,0.99955163702247,0.999969458998148,2.68208987861268,18.5623495077998,-13.2933095505344,6.14012855356848,6.8816712708928,0.741295990846369,0.784715235216855,0.0821141363257525,0.107344033647726,1.05253310401256,1.91599822151947,0.697214073868842,0.980330860616005,-0.586621425545085,0.686982463152446,44.066312126008,4.12416746019645,5.69679614918022,3.64049703639586,0.637792437429133,0.890713725049972,0.636017793777134,-0.422549297853781,0.0693627650401562,0.760719513791456,0.546420476279155,12.792104899719,-0.0081829689874455,-0.0466026187208962,0.00538842622737163,0.900311346724687,-0.00106820451489524,13.2239479284049,0.596528140923761,712.725271162959,724.27504546188,0.630547682816854,1.01020573207696,0.562130928101246,18.0116896643957,6.8816712708928,14.1461016107153,6.14012855356848,2.37980406920809,0.441674339937212,3.52559806174141,0.7218559249378,0.484190143424658,0.886582788799282,0.475581170737411,0.401069500740566,0.107291571219489,0.140524640922465,0.0239068979343647,0.0491553897882937,3.79319865096443,22.980086811544,1.79410471994552,-0.184024793204116,1.54640407221191,-0.223372425233723
"10",4478,"QURU",170132,0.0151994281918816,0.0290020880606591,0.118072341926933,2.6448953130283,0.0697624441169325,0.0711714069580011,0.190881383610547,1.49832762374288,0.0373758342480904,1.13997925363362,9.08273961038337,1.34559238980732,25.8334537009216,25.072199110511,43.6460188178304,43.3794319168261,2.20646478701922,0.550934636428139,0.867338720027547,6.01346313954709,1.40067204207304,7.27596925616502,0.476149870107012,171.172339560624,0.160702380251498,-0.611977001918195,0.539513366514828,2.74278696589477,0.800610623498909,9.4969922784576,0.764861066064817,0.995351112284822,0.999756908139618,0.999986667279205,2.88596015432855,28.8998700394919,-16.7789263251434,8.78800961556024,9.01497981840307,0.818431852627253,0.855852127685158,0.0448498262434946,0.0596488527324763,1.29761963749923,2.22665687525055,0.772438331186093,0.975390389051223,-0.583105180788107,0.646081339885436,61.695993018796,5.83609674285435,8.00613714213806,5.84856121789666,0.543808146806361,0.910415386889195,0.71835379456891,-0.334504774207054,0.126973220361032,0.748998450240458,0.579594679323502,16.8775500115985,0.000406689104939609,0.0211162203132746,-0.00077245436786795,0.926691234489753,0.00352712337481239,17.9050443703335,0.569006646310244,722.498919930014,728.018733079501,0.598047877161943,1.01282432708694,0.510881556302613,30.9006975226011,9.01497981840307,16.82709594765,8.78800961556024,2.20698218108675,0.487563979404286,4.7756517807945,0.641892108887026,0.527971614720165,0.884442779393912,0.422966879197324,0.355943434004232,0.0593729679097938,0.0791170542985455,-0.245299596692251,-0.415896233800432,2.03786642924236,18.8645590196704,2.13773967972976,-0.305829343078087,2.08743464288717,-0.393606916881333
